lit_num_id,doi,lit_id,first_author,year,journal,n_compounds,n_blocks,total_datapoints
GLOBlit_188,10.1007/s10765-017-2323-6,2018-shu-zhu-0,"Shu, Min",2018,Int. J. Thermophys.,3,5,72
GLOBlit_189,10.1007/s10765-018-2359-2,2018-li-zha-0,"Li, Chang",2018,Int. J. Thermophys.,2,5,34
GLOBlit_190,10.1007/s10765-018-2361-8,2018-zhe-gel-0,"Zhelezny, Vitaly",2018,Int. J. Thermophys.,1,4,23
GLOBlit_191,10.1007/s10765-019-2484-6,2019-zan-rau-0,"Zangi, P.[Pouria]",2019,Int. J. Thermophys.,3,2,72
GLOBlit_192,10.1007/s10765-019-2506-4,2019-hua-du-0,"Huang, W.[Weijia]",2019,Int. J. Thermophys.,4,3,47
GLOBlit_193,10.1007/s10765-019-2537-x,2019-zen-yao-0,"Zeng, X.[Xiaoyang]",2019,Int. J. Thermophys.,2,2,240
GLOBlit_194,10.1007/s10765-019-2542-0,2019-kai--0,"Kaiba, A.",2019,Int. J. Thermophys.,1,2,3
GLOBlit_195,10.1007/s10765-019-2558-5,2019-he-cao-0,"He, Y.[Yijian]",2019,Int. J. Thermophys.,2,2,74
GLOBlit_196,10.1007/s10765-019-2568-3,2019-ebe-bra-0,"Ebert, H.-P.[Hans-Peter]",2019,Int. J. Thermophys.,1,10,34
GLOBlit_197,10.1007/s10765-019-2573-6,2019-zha-men-0,"Zhang, Z.[Zeyu]",2019,Int. J. Thermophys.,4,4,280
GLOBlit_198,10.1016/j.fluid.2004.02.021,2005-gar-per-1,"Garriga, R.[Rosa]",2005,Fluid Phase Equilib.,3,5,225
GLOBlit_199,10.1016/j.fluid.2004.07.013,2005-tsu-shi-0,"Tsuji, T. [Tomoya]",2005,Fluid Phase Equilib.,5,6,53
GLOBlit_200,10.1016/j.fluid.2004.07.014,2005-cro-aki-0,"Crosthwaite, J. M.[Jacob M.]",2005,Fluid Phase Equilib.,6,6,61
GLOBlit_201,10.1016/j.fluid.2004.07.015,2005-kum-kam-0,"Kumelan, J.[Jacek]",2005,Fluid Phase Equilib.,2,2,47
GLOBlit_202,10.1016/j.fluid.2004.07.017,2005-uhr-ji-0,"Uhrig, G.[Gunter]",2005,Fluid Phase Equilib.,7,18,69
GLOBlit_203,10.1016/j.fluid.2004.07.019,2005-hig-iwa-0,"Higashi, H.[Hidenori]",2005,Fluid Phase Equilib.,3,2,23
GLOBlit_204,10.1016/j.fluid.2004.09.006,2005-kim-cho-0,"Kim, Y. S.",2005,Fluid Phase Equilib.,7,6,52
GLOBlit_205,10.1016/j.fluid.2004.09.013,2005-ihm-fis-0,"Ihmels, E. C.",2005,Fluid Phase Equilib.,4,20,1824
GLOBlit_206,10.1016/j.fluid.2004.09.028,2005-fur-yam-0,"Furuya, T.[Takeshi]",2005,Fluid Phase Equilib.,5,6,38
GLOBlit_207,10.1016/j.fluid.2004.10.018,2005-kol-nak-0,"Kolar, P.",2005,Fluid Phase Equilib.,3,1,48
GLOBlit_208,10.1016/j.fluid.2004.10.021,2005-jen-wei-0,"Jennings, D. W.[David W.]",2005,Fluid Phase Equilib.,15,17,105
GLOBlit_209,10.1016/j.fluid.2004.10.022,2005-mon-mun-0,"Monton, J. B.",2005,Fluid Phase Equilib.,4,16,267
GLOBlit_210,10.1016/j.fluid.2004.10.023,2005-hai-uus-0,"Haimi, P.[Piia]",2005,Fluid Phase Equilib.,7,12,161
GLOBlit_211,10.1016/j.fluid.2004.10.025,2005-gar-per-0,"Garriga, R.[Rosa]",2005,Fluid Phase Equilib.,3,5,243
GLOBlit_212,10.1016/j.fluid.2004.10.026,2005-yan-jin-0,"Yang, J. -Z.[Jia-Zhen]",2005,Fluid Phase Equilib.,2,1,30
GLOBlit_213,10.1016/j.fluid.2004.10.027,2005-vit-raj-0,"Vittal Prasad, T. E.",2005,Fluid Phase Equilib.,7,27,64
GLOBlit_214,10.1016/j.fluid.2004.10.028,2005-abd-zei-0,"Abdulagatov, I. M.",2005,Fluid Phase Equilib.,2,2,467
GLOBlit_215,10.1016/j.fluid.2004.10.029,2005-sen--0,"Senol, A.[Aynur]",2005,Fluid Phase Equilib.,7,10,117
GLOBlit_216,10.1016/j.fluid.2004.11.006,2005-dom-lac-0,"Domanska, U.",2005,Fluid Phase Equilib.,11,17,268
GLOBlit_217,10.1016/j.fluid.2004.11.010,2005-dok-gme-0,"Doker, M.[Michael]",2005,Fluid Phase Equilib.,5,12,534
GLOBlit_218,10.1016/j.fluid.2004.11.014,2005-ver-orc-0,"Vercher, E.[Ernesto]",2005,Fluid Phase Equilib.,3,2,214
GLOBlit_219,10.1016/j.fluid.2004.11.018,2005-eli-gal-0,"Elizalde-Solis, O.",2005,Fluid Phase Equilib.,4,7,135
GLOBlit_220,10.1016/j.fluid.2004.11.019,2005-pec-dol-0,"Pecar, D.[Darja]",2005,Fluid Phase Equilib.,2,2,825
GLOBlit_221,10.1016/j.fluid.2004.11.020,2005-mor-cou-0,"Morawski, P.[Piotr]",2005,Fluid Phase Equilib.,4,8,316
GLOBlit_222,10.1016/j.fluid.2004.11.021,2005-din-giu-1,"Di Nicola, G.",2005,Fluid Phase Equilib.,4,3,157
GLOBlit_223,10.1016/j.fluid.2004.11.022,2005-sar-zaf-0,"Sardroodi, J. J.[Jaber Jahanbin]",2005,Fluid Phase Equilib.,2,3,87
GLOBlit_224,10.1016/j.fluid.2004.11.023,2005-fed-bob-2,"Fedele, L.",2005,Fluid Phase Equilib.,2,2,52
GLOBlit_225,10.1016/j.fluid.2004.11.024,2005-str-spo-1,"Strutynskaa, A.[Agata]",2005,Fluid Phase Equilib.,4,4,68
GLOBlit_226,10.1016/j.fluid.2004.11.025,2005-inc--0,"Ince, E.[Erol]",2005,Fluid Phase Equilib.,3,11,64
GLOBlit_227,10.1016/j.fluid.2004.12.003,2005-gar-gra-0,"Garcia-Flores, B. E.",2005,Fluid Phase Equilib.,3,1,5
GLOBlit_228,10.1016/j.fluid.2004.12.004,2005-reh-von-0,"Rehak, K.[Karel]",2005,Fluid Phase Equilib.,8,23,61
GLOBlit_229,10.1016/j.fluid.2004.12.005,2005-col-gme-0,"Collinet, E.[Eileen]",2005,Fluid Phase Equilib.,10,23,238
GLOBlit_230,10.1016/j.fluid.2004.12.007,2005-red-pra-0,"Reddy, K. V. N. S.",2005,Fluid Phase Equilib.,4,11,49
GLOBlit_231,10.1016/j.fluid.2004.12.009,2005-dom-seg-0,"Dominguez-Perez, M.[Montserrat]",2005,Fluid Phase Equilib.,4,7,51
GLOBlit_232,10.1016/j.fluid.2004.12.012,2005-ske-cre-0,"Skerget, M.[Mojca]",2005,Fluid Phase Equilib.,5,16,240
GLOBlit_233,10.1016/j.fluid.2004.12.013,2005-ver-mat-0,"Verdes, P. V.[Pedro V.]",2005,Fluid Phase Equilib.,3,3,90
GLOBlit_234,10.1016/j.fluid.2004.12.016,2005-sus-lee-0,"Susilo, R.",2005,Fluid Phase Equilib.,6,32,102
GLOBlit_235,10.1016/j.fluid.2005.01.001,2005-val-gic-0,"Valtz, A.[Alain]",2005,Fluid Phase Equilib.,2,4,163
GLOBlit_236,10.1016/j.fluid.2005.01.002,2005-kat-gme-0,"Kato, R.[Ryo]",2005,Fluid Phase Equilib.,9,30,387
GLOBlit_237,10.1016/j.fluid.2005.01.004,2005-sar-zaf-1,"Sardroodi, J. J.",2005,Fluid Phase Equilib.,3,2,54
GLOBlit_238,10.1016/j.fluid.2005.01.007,2005-ku-tu-1,"Ku, H. -C.[Hsu-Chen]",2005,Fluid Phase Equilib.,3,16,189
GLOBlit_239,10.1016/j.fluid.2005.01.012,2005-alj-fan-0,"Aljimaz, A. S.[Adel S.]",2005,Fluid Phase Equilib.,5,14,135
GLOBlit_240,10.1016/j.fluid.2005.01.013,2005-vil-gar-0,"Villa, S.",2005,Fluid Phase Equilib.,2,7,126
GLOBlit_241,10.1016/j.fluid.2005.02.006,2005-cha-fal-0,"Chai, X. S.",2005,Fluid Phase Equilib.,7,20,150
GLOBlit_242,10.1016/j.fluid.2005.02.009,2005-reg-bay-0,"Reghem, P.",2005,Fluid Phase Equilib.,3,6,126
GLOBlit_243,10.1016/j.fluid.2005.02.010,2005-lee-ou-0,"Lee, L. -[Liang-sun]",2005,Fluid Phase Equilib.,3,3,45
GLOBlit_244,10.1016/j.fluid.2005.02.012,2005-zan-zha-0,"Zang, S.-L.[Shu-Liang]",2005,Fluid Phase Equilib.,1,2,22
GLOBlit_245,10.1016/j.fluid.2005.02.013,2005-coq-val-1,"Coquelet, C.[Christophe]",2005,Fluid Phase Equilib.,2,2,94
GLOBlit_246,10.1016/j.fluid.2005.02.014,2005-gin-lop-0,"Giner, B.[Beatriz]",2005,Fluid Phase Equilib.,5,18,172
GLOBlit_247,10.1016/j.fluid.2005.02.015,2005-pen-mur-0,"Pena-Tejedor, S.[Susana]",2005,Fluid Phase Equilib.,6,27,283
GLOBlit_248,10.1016/j.fluid.2005.02.016,2005-sto-acr-0,"Stovall, D. M.[Dawn M.]",2005,Fluid Phase Equilib.,14,16,16
GLOBlit_249,10.1016/j.fluid.2005.03.014,2005-mun-mon-0,"Munoz, R.",2005,Fluid Phase Equilib.,3,12,156
GLOBlit_250,10.1016/j.fluid.2005.03.016,2005-oun-zay-0,"Ouni, T.[Tuomas]",2005,Fluid Phase Equilib.,6,11,131
GLOBlit_251,10.1016/j.fluid.2005.03.019,2005-liu-gao-0,"Liu, Z.[Zhihua]",2005,Fluid Phase Equilib.,2,3,43
GLOBlit_252,10.1016/j.fluid.2005.03.023,2005-che-tan-0,"Chen, Y. P.[Yan P.]",2005,Fluid Phase Equilib.,4,14,63
GLOBlit_253,10.1016/j.fluid.2005.03.026,2005-val-tro-0,"Valencia, J. L.",2005,Fluid Phase Equilib.,3,7,244
GLOBlit_254,10.1016/j.fluid.2005.03.027,2005-dom-lac-1,"Domanska, U.[Urszula]",2005,Fluid Phase Equilib.,3,11,83
GLOBlit_255,10.1016/j.fluid.2005.03.028,2005-ben-ait-0,"Ben-makhlouf-Hakem, H.[Hamama]",2005,Fluid Phase Equilib.,5,12,516
GLOBlit_256,10.1016/j.fluid.2005.03.030,2005-mon-bay-0,"Monsalvo, M. A.",2005,Fluid Phase Equilib.,2,1,200
GLOBlit_257,10.1016/j.fluid.2005.03.032,2005-goz-dan-0,"Gozalpour, F.",2005,Fluid Phase Equilib.,3,15,64
GLOBlit_258,10.1016/j.fluid.2005.03.034,2005-gha-gha-1,"Ghanadzadeh, H.",2005,Fluid Phase Equilib.,3,4,56
GLOBlit_259,10.1016/j.fluid.2005.04.003,2005-arc-arc-1,"Arce, A.[Alberto]",2005,Fluid Phase Equilib.,4,15,306
GLOBlit_260,10.1016/j.fluid.2005.04.008,2005-cha-lee-0,"Chang, C. J.[Chiehming J.]",2005,Fluid Phase Equilib.,5,16,420
GLOBlit_261,10.1016/j.fluid.2005.04.015,2005-wan-xu-7,"Wang, Q.-b.[Qin-bo]",2005,Fluid Phase Equilib.,3,2,70
GLOBlit_262,10.1016/j.fluid.2005.04.020,2005-fri-fru-0,"Friend, D. G.[Daniel G.]",2005,Fluid Phase Equilib.,9,10,80
GLOBlit_263,10.1016/j.fluid.2005.04.021,2005-let-red-1,"Letcher, T. M.[Trevor M.]",2005,Fluid Phase Equilib.,18,17,51
GLOBlit_264,10.1016/j.fluid.2005.04.024,2005-del-que-0,"de la Fuente, J. C.[Juan C.]",2005,Fluid Phase Equilib.,2,1,49
GLOBlit_265,10.1016/j.fluid.2005.05.002,2005-yun-hon-0,"Yunhai, S.[Shi]",2005,Fluid Phase Equilib.,2,5,86
GLOBlit_266,10.1016/j.fluid.2005.05.003,2005-gre-kla-0,"Grenner, A.[Andreas]",2005,Fluid Phase Equilib.,5,11,154
GLOBlit_267,10.1016/j.fluid.2005.05.012,2005-che-lei-0,"Chen, S.[Shuda]",2005,Fluid Phase Equilib.,7,26,514
GLOBlit_268,10.1016/j.fluid.2005.05.015,2005-dom-bog-0,"Domanska, U.[Urszula]",2005,Fluid Phase Equilib.,9,29,193
GLOBlit_269,10.1016/j.fluid.2005.05.018,2005-che-che-0,"Cheng, C.-H.[Cheng-His]",2005,Fluid Phase Equilib.,5,14,162
GLOBlit_270,10.1016/j.fluid.2005.05.019,2005-tan-tan-0,"Tan, T. C.",2005,Fluid Phase Equilib.,3,1,70
GLOBlit_271,10.1016/j.fluid.2005.05.022,2005-tab-gal-0,"Taboada, M. E.[Maria Elisa]",2005,Fluid Phase Equilib.,3,5,45
GLOBlit_272,10.1016/j.fluid.2005.05.023,2005-zeb-lug-0,"Zeberg-Mikkelsen, C. K.[Claus K.]",2005,Fluid Phase Equilib.,2,3,872
GLOBlit_273,10.1016/j.fluid.2005.05.024,2005-psu-wic-0,"Psutka, S.[Stepan]",2005,Fluid Phase Equilib.,3,11,247
GLOBlit_274,10.1016/j.fluid.2005.05.029,2005-mat-yos-1,"Matsuda, H.[Hiroyuki]",2005,Fluid Phase Equilib.,2,1,160
GLOBlit_275,10.1016/j.fluid.2005.06.010,2005-zun-gal-0,"Zuniga-Moreno, A.[Abel]",2005,Fluid Phase Equilib.,2,4,758
GLOBlit_276,10.1016/j.fluid.2005.06.011,2005-mak-des-0,"Maken, S.[Sanjeev]",2005,Fluid Phase Equilib.,7,26,136
GLOBlit_277,10.1016/j.fluid.2005.06.017,2005-dom-lac-3,"Domanska, U.",2005,Fluid Phase Equilib.,5,9,63
GLOBlit_278,10.1016/j.fluid.2005.06.019,2005-mun-mon-1,"Munoz, R.",2005,Fluid Phase Equilib.,3,14,168
GLOBlit_279,10.1016/j.fluid.2005.06.022,2005-vit-ven-0,"Vittal Prasad, T. E.",2005,Fluid Phase Equilib.,6,23,67
GLOBlit_280,10.1016/j.fluid.2005.06.024,2005-per-rod-2,"Pereiro, A. B.",2005,Fluid Phase Equilib.,4,20,290
GLOBlit_281,10.1016/j.fluid.2005.06.026,2005-nik-pop-0,"Nikitin, E. D.[Eugene D.]",2005,Fluid Phase Equilib.,1,2,2
GLOBlit_282,10.1016/j.fluid.2005.06.027,2005-bol-gom-0,"Boluda, N.",2005,Fluid Phase Equilib.,3,7,97
GLOBlit_283,10.1016/j.fluid.2005.06.028,2005-mil-pau-0,"Milhet, M.",2005,Fluid Phase Equilib.,3,8,162
GLOBlit_284,10.1016/j.fluid.2005.06.029,2005-eli-gal-1,"Elizalde-Solis, O.[Octavio]",2005,Fluid Phase Equilib.,4,2,70
GLOBlit_285,10.1016/j.fluid.2005.07.002,2005-saf--0,"Safarov, J. T.[Javid T.]",2005,Fluid Phase Equilib.,3,2,162
GLOBlit_286,10.1016/j.fluid.2005.07.008,2005-ver-saf-0,"Verevkin, S. P.[Sergey P.]",2005,Fluid Phase Equilib.,6,9,263
GLOBlit_287,10.1016/j.fluid.2005.07.009,2005-dom-mar-1,"Domanska, U.",2005,Fluid Phase Equilib.,8,54,591
GLOBlit_288,10.1016/j.fluid.2005.07.010,2005-cal-dom-0,"Calvar, N.",2005,Fluid Phase Equilib.,4,15,157
GLOBlit_289,10.1016/j.fluid.2005.07.011,2005-gue-err-0,"Guendouzi, M. E.[Mohamed El]",2005,Fluid Phase Equilib.,3,1,30
GLOBlit_290,10.1016/j.fluid.2005.07.013,2006-gup-vib-0,"Gupta, M.[Manisha]",2006,Fluid Phase Equilib.,5,12,165
GLOBlit_291,10.1016/j.fluid.2005.07.015,2005-gom-fon-0,"Gomis, V.[Vicente]",2005,Fluid Phase Equilib.,3,2,38
GLOBlit_292,10.1016/j.fluid.2005.07.017,2005-zun-gal-3,"Zuniga-Moreno, A.[Abel]",2005,Fluid Phase Equilib.,2,2,548
GLOBlit_293,10.1016/j.fluid.2005.07.023,2005-fu--0,"Fu, J.[Jiquan]",2005,Fluid Phase Equilib.,5,5,152
GLOBlit_294,10.1016/j.fluid.2005.08.001,2005-kwa-rez-0,"Kwaterski, M.[Matthias]",2005,Fluid Phase Equilib.,4,18,661
GLOBlit_295,10.1016/j.fluid.2005.08.004,2005-hua-chi-0,"Huang, Z.[Zhen]",2005,Fluid Phase Equilib.,4,2,20
GLOBlit_296,10.1016/j.fluid.2005.08.006,2005-cli-ram-0,"Clifford, S. L.[Scott, L]",2005,Fluid Phase Equilib.,7,13,199
GLOBlit_297,10.1016/j.fluid.2005.08.009,2005-lin-yeh-0,"Lin, H. M.[Ho-Mu]",2005,Fluid Phase Equilib.,4,4,32
GLOBlit_298,10.1016/j.fluid.2005.08.011,2005-che-hon-1,"Chen, Q.",2005,Fluid Phase Equilib.,1,1,161
GLOBlit_299,10.1016/j.fluid.2005.08.018,2005-vrb-fen-0,"Vrbka, P.[Pavel]",2005,Fluid Phase Equilib.,6,16,65
GLOBlit_300,10.1016/j.fluid.2005.08.021,2005-her-lee-0,"Her, T.-M.[Tze-Min]",2005,Fluid Phase Equilib.,3,12,205
GLOBlit_301,10.1016/j.fluid.2005.08.023,2005-lub-gie-0,"Lubomska, M.[Monika]",2005,Fluid Phase Equilib.,6,4,20
GLOBlit_302,10.1016/j.fluid.2005.09.002,2005-uri-tre-0,"Uribe-Vargas, V.[Veronica]",2005,Fluid Phase Equilib.,3,1,24
GLOBlit_303,10.1016/j.fluid.2005.09.004,2005-cat-tal-0,"Catchpole, O. J.[Owen J.]",2005,Fluid Phase Equilib.,3,3,96
GLOBlit_304,10.1016/j.fluid.2005.09.006,2005-kim-kim-1,"Kim, J. H.[Ju Hyok]",2005,Fluid Phase Equilib.,2,4,262
GLOBlit_305,10.1016/j.fluid.2005.09.008,2005-hua-sun-0,"Huang, Z.[Zhen]",2005,Fluid Phase Equilib.,3,2,29
GLOBlit_306,10.1016/j.fluid.2005.09.009,2005-cha-del-0,"Chafer, A.[Amparo]",2005,Fluid Phase Equilib.,3,7,39
GLOBlit_307,10.1016/j.fluid.2005.09.010,2005-rom-vil-0,"Romero, C.",2005,Fluid Phase Equilib.,4,14,246
GLOBlit_308,10.1016/j.fluid.2005.09.011,2005-dia-gon-1,"Dias, A. M. A.",2005,Fluid Phase Equilib.,4,5,33
GLOBlit_309,10.1016/j.fluid.2005.09.012,2005-pra-har-0,"Prasad, T. E. V.[T. E. Vittal]",2005,Fluid Phase Equilib.,9,35,139
GLOBlit_310,10.1016/j.fluid.2005.09.013,2005-inc--2,"Ince, E.[Erol]",2005,Fluid Phase Equilib.,3,7,18
GLOBlit_311,10.1016/j.fluid.2005.09.015,2005-mun-mon-2,"Munoz, R.",2005,Fluid Phase Equilib.,3,14,163
GLOBlit_312,10.1016/j.fluid.2005.09.019,2005-she-lot-0,"Shen, Z.",2005,Fluid Phase Equilib.,5,19,415
GLOBlit_313,10.1016/j.fluid.2005.09.021,2005-dom-mar-2,"Domanska, U.",2005,Fluid Phase Equilib.,9,16,408
GLOBlit_314,10.1016/j.fluid.2005.09.023,2005-gha-dan-0,"Ghaziaskar, H. S.",2005,Fluid Phase Equilib.,6,6,44
GLOBlit_315,10.1016/j.fluid.2005.09.024,2005-coi-gil-0,"Coimbra, P.[Patricia]",2005,Fluid Phase Equilib.,2,1,19
GLOBlit_316,10.1016/j.fluid.2005.09.025,2006-ben-reh-0,"Bendova, M.[Magdalena]",2006,Fluid Phase Equilib.,4,16,115
GLOBlit_317,10.1016/j.fluid.2005.10.001,2005-mut-vit-0,"Mutelet, F.[Fabrice]",2005,Fluid Phase Equilib.,5,4,424
GLOBlit_318,10.1016/j.fluid.2005.10.002,2005-sip-sta-0,"Siporska, A.[Agnieszka]",2005,Fluid Phase Equilib.,5,6,182
GLOBlit_319,10.1016/j.fluid.2005.10.005,2005-mis-tsi-0,"Missopolinou, D.[Doukeni]",2005,Fluid Phase Equilib.,2,3,105
GLOBlit_320,10.1016/j.fluid.2005.10.006,2005-ber-mar-0,"Bermejo, M. D.",2005,Fluid Phase Equilib.,3,2,138
GLOBlit_321,10.1016/j.fluid.2005.10.010,2006-tan-du-0,"Tang, Z.[Zhong]",2006,Fluid Phase Equilib.,2,2,42
GLOBlit_322,10.1016/j.fluid.2005.10.020,2006-alh-alk-0,"Al-Hayan, M. N. M.",2006,Fluid Phase Equilib.,4,14,112
GLOBlit_323,10.1016/j.fluid.2005.10.022,2006-ser-kij-0,"Serbanovic, S. P.[Slobodan P.]",2006,Fluid Phase Equilib.,4,8,492
GLOBlit_324,10.1016/j.fluid.2005.10.023,2006-wan-he-0,"Wang, B.[Bo]",2006,Fluid Phase Equilib.,7,12,181
GLOBlit_325,10.1016/j.fluid.2005.10.024,2006-alo-seg-0,"Alonso-Tristan, C.",2006,Fluid Phase Equilib.,3,7,88
GLOBlit_326,10.1016/j.fluid.2005.11.010,2006-mor-nas-0,"Morch, O.",2006,Fluid Phase Equilib.,3,1,23
GLOBlit_327,10.1016/j.fluid.2005.11.013,2006-dil-man-0,"Dilek, C.[Cerag]",2006,Fluid Phase Equilib.,2,4,74
GLOBlit_328,10.1016/j.fluid.2005.11.014,2006-vil-cha-1,"Villamanan, R. M.",2006,Fluid Phase Equilib.,3,8,140
GLOBlit_329,10.1016/j.fluid.2005.11.015,2006-gua-yan-0,"Guan, W.[Wei]",2006,Fluid Phase Equilib.,3,3,36
GLOBlit_330,10.1016/j.fluid.2005.11.016,2006-ben-ait-0,"Ben-makhlouf-Hakem, H.[Hamama]",2006,Fluid Phase Equilib.,3,7,210
GLOBlit_331,10.1016/j.fluid.2005.11.017,2006-vil-cha-0,"Villamanan, R. M.",2006,Fluid Phase Equilib.,3,8,146
GLOBlit_332,10.1016/j.fluid.2005.11.018,2006-mar-pos-0,"Mariano, A.[Alejandra]",2006,Fluid Phase Equilib.,3,4,276
GLOBlit_333,10.1016/j.fluid.2005.11.020,2006-alh-alk-1,"Al-Hayan, M. N. M.",2006,Fluid Phase Equilib.,4,14,86
GLOBlit_334,10.1016/j.fluid.2005.11.023,2006-wen-che-0,"Weng, W. L.[Wen-Lu]",2006,Fluid Phase Equilib.,4,6,162
GLOBlit_335,10.1016/j.fluid.2005.11.024,2006-ceh-ozm-0,"Cehreli, S.[Suheyla]",2006,Fluid Phase Equilib.,5,9,24
GLOBlit_336,10.1016/j.fluid.2005.11.026,2006-alo-seg-1,"Alonso-Tristan, C.",2006,Fluid Phase Equilib.,3,7,145
GLOBlit_337,10.1016/j.fluid.2005.11.031,2006-gre--0,"Gregorowicz, J.[Jacek]",2006,Fluid Phase Equilib.,4,4,110
GLOBlit_338,10.1016/j.fluid.2005.12.001,2006-miy-fuj-0,"Miyano, Y.[Yoshimori]",2006,Fluid Phase Equilib.,5,4,30
GLOBlit_339,10.1016/j.fluid.2005.12.003,2006-jac-hus-0,"Jacquemin, J.[Johan]",2006,Fluid Phase Equilib.,9,9,107
GLOBlit_340,10.1016/j.fluid.2005.12.004,2006-zha-gon-0,"Zhang, Y.[Yu]",2006,Fluid Phase Equilib.,2,3,74
GLOBlit_341,10.1016/j.fluid.2005.12.005,2006-che-hon-0,"Chen, Q.[Qi]",2006,Fluid Phase Equilib.,2,1,128
GLOBlit_342,10.1016/j.fluid.2005.12.006,2006-alj-fan-0,"Aljimaz, A. S.[Adel S.]",2006,Fluid Phase Equilib.,3,6,55
GLOBlit_343,10.1016/j.fluid.2005.12.016,2006-rom-pae-1,"Romero, C.",2006,Fluid Phase Equilib.,7,6,45
GLOBlit_344,10.1016/j.fluid.2005.12.017,2006-li-rod-0,"Li, J.",2006,Fluid Phase Equilib.,3,10,37
GLOBlit_345,10.1016/j.fluid.2005.12.029,2006-per-san-1,"Perez, E.",2006,Fluid Phase Equilib.,4,6,75
GLOBlit_346,10.1016/j.fluid.2005.12.032,2006-jou-sch-0,"Jou, F.-Y.[Fang-Yuan]",2006,Fluid Phase Equilib.,2,3,32
GLOBlit_347,10.1016/j.fluid.2005.12.036,2006-abd-azi-0,"Abdulagatov, I. M.",2006,Fluid Phase Equilib.,2,2,327
GLOBlit_348,10.1016/j.fluid.2005.12.041,2006-dra-hal-0,"Draucker, L. C.[Laura C.]",2006,Fluid Phase Equilib.,5,24,96
GLOBlit_349,10.1016/j.fluid.2006.01.008,2006-arc-rod-0,"Arce, A.[Alberto]",2006,Fluid Phase Equilib.,5,36,228
GLOBlit_350,10.1016/j.fluid.2006.01.013,2006-yin-tan-0,"Yin, J.-Z.[Jian-Zhong]",2006,Fluid Phase Equilib.,3,2,89
GLOBlit_351,10.1016/j.fluid.2006.01.014,2006-qiu-xie-0,"Qiu, Z.[Zumin]",2006,Fluid Phase Equilib.,3,4,28
GLOBlit_352,10.1016/j.fluid.2006.01.017,2006-che-che-0,"Cheng, C.-H.[Cheng-Hsi]",2006,Fluid Phase Equilib.,3,5,64
GLOBlit_353,10.1016/j.fluid.2006.01.022,2006-vil-gin-0,"Vila, J.",2006,Fluid Phase Equilib.,6,4,193
GLOBlit_354,10.1016/j.fluid.2006.01.023,2006-zha-don-0,"Zhao, J.",2006,Fluid Phase Equilib.,8,12,284
GLOBlit_355,10.1016/j.fluid.2006.01.024,2006-gha-hag-0,"Ghanadzadeh, H.",2006,Fluid Phase Equilib.,3,7,42
GLOBlit_356,10.1016/j.fluid.2006.01.026,2006-shi-har-1,"Shiflett, M. B.",2006,Fluid Phase Equilib.,7,19,421
GLOBlit_357,10.1016/j.fluid.2006.01.027,2006-kha-pod-0,"Khasanshin, T. S.[Talgat S.]",2006,Fluid Phase Equilib.,1,1,154
GLOBlit_358,10.1016/j.fluid.2006.01.028,2006-pin-gar-0,"Pineiro, M. M.[Manuel M.]",2006,Fluid Phase Equilib.,2,6,78
GLOBlit_359,10.1016/j.fluid.2006.01.030,2006-zeb-wat-0,"Zeberg-Mikkelsen, C. K.[Claus K.]",2006,Fluid Phase Equilib.,2,6,255
GLOBlit_360,10.1016/j.fluid.2006.02.001,2006-dom-mor-0,"Domanska, U.",2006,Fluid Phase Equilib.,8,30,455
GLOBlit_361,10.1016/j.fluid.2006.02.002,2006-cha-wan-0,"Chang, W.[Weixian]",2006,Fluid Phase Equilib.,4,11,149
GLOBlit_362,10.1016/j.fluid.2006.02.003,2006-pra-dia-0,"Pratas de Melo, M. J.[Maria J.]",2006,Fluid Phase Equilib.,5,8,97
GLOBlit_363,10.1016/j.fluid.2006.02.009,2006-hid-dah-0,"Hidouche, M.[Malika]",2006,Fluid Phase Equilib.,5,17,770
GLOBlit_364,10.1016/j.fluid.2006.02.010,2006-ban-fer-0,"Banchero, M.",2006,Fluid Phase Equilib.,5,3,48
GLOBlit_365,10.1016/j.fluid.2006.02.012,2006-saf--2,"Safarov, J. T.[Javid T.]",2006,Fluid Phase Equilib.,3,2,132
GLOBlit_366,10.1016/j.fluid.2006.02.016,2006-lim-par-0,"Lim, J. S.[Jong Sung]",2006,Fluid Phase Equilib.,3,7,241
GLOBlit_367,10.1016/j.fluid.2006.02.017,2006-sen--0,"Senol, A.[Aynur]",2006,Fluid Phase Equilib.,5,5,20
GLOBlit_368,10.1016/j.fluid.2006.02.022,2006-hai-uus-0,"Haimi, P.[Piia]",2006,Fluid Phase Equilib.,12,11,54
GLOBlit_369,10.1016/j.fluid.2006.02.023,2006-roy-sin-1,"Roy, M. N.[Mahendra Nath]",2006,Fluid Phase Equilib.,10,54,294
GLOBlit_370,10.1016/j.fluid.2006.03.002,2007-let-red-0,"Letcher, T. M.[Trevor M.]",2007,Fluid Phase Equilib.,13,12,35
GLOBlit_371,10.1016/j.fluid.2006.03.003,2006-che-hon-1,"Chen, Q.[Qi]",2006,Fluid Phase Equilib.,2,1,140
GLOBlit_372,10.1016/j.fluid.2006.03.009,2006-ho-yoo-0,"Ho, Q. N. N.[Quang Nhu]",2006,Fluid Phase Equilib.,2,4,192
GLOBlit_373,10.1016/j.fluid.2006.03.012,2006-cae-far-0,"Caetano, F. J. P.[Fernando J.P.]",2006,Fluid Phase Equilib.,2,6,22
